event_id,airtable_record_id,event_name,event_date,event_type,series,brand_partners,internal_external,store_key,is_offsite,n_stores,has_control,cost_state,cost_recorded,direct_cost,shared_cost_allocated,gross_cost,brand_offset,net_tta_cost,shared_lines,expected_attendance,expected_attendance_raw,event_date_export,shared_cost_allocated_export,gross_cost_export,net_tta_cost_export,realloc_delta,built_at
recSQVzqfBjkGt82e-2,recSQVzqfBjkGt82e,Airwaves @ Fifth May 29,2025-05-29,In-Store Activation,Airwaves,"",Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-29,,,,0.0,2026-09-04 16:04:02.844652
recFRwzxGtFKFUhou-1,recFRwzxGtFKFUhou,Liberty vs Valkyries @ 7pm (Street Team),2025-05-29,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-29,,,,0.0,2026-09-04 16:04:02.844652
recmy3PgwrqWBIZ7r-3,recmy3PgwrqWBIZ7r,Airways @ SoHo,2025-05-31,In-Store Activation,One-off,"",Internal,3,false,1,true,no_budget_linked,false,,,,,,0,,,2025-05-31,,,,0.0,2026-09-04 16:04:02.844652
recrrWwfEI7ZV7W9r-1,recrrWwfEI7ZV7W9r,Liberty vs Sun @ 3pm (Street Team),2025-06-01,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-01,,,,0.0,2026-09-04 16:04:02.844652
rec4VQnzWPSiowCnR-2,rec4VQnzWPSiowCnR,Buds & Blooms Jun 3 w. Fifth Ave Association,2025-06-03,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-03,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
recev8KIRybcxziHk-1,recev8KIRybcxziHk,Flamer & Sasha Colby Meet & Ki,2025-06-04,TTA Brand Event,One-off,Flamer,Internal,1,false,1,true,has_cost,true,132.01,,132.01,,132.01,0,,,2025-06-04,,132.01,132.01,0.0,2026-09-04 16:04:02.844652
reckTU6lqQPtDgN88-3,reckTU6lqQPtDgN88,Road to Relief:SoHo,2025-06-04,In-Store Activation,One-off,Papa & Barkley,Internal,3,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-04,,,,0.0,2026-09-04 16:04:02.844652
recBWZnMFQ7WA9Y4Z-2,recBWZnMFQ7WA9Y4Z,Buds & Blooms Jun 10 w. Fifth Ave Association,2025-06-10,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-10,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
rec1SG8FfRO6fhWdH-1,rec1SG8FfRO6fhWdH,Liberty vs Sky @ 8pm (Street Team),2025-06-10,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-10,,,,0.0,2026-09-04 16:04:02.844652
recuczqqnG4EneUH1-0,recuczqqnG4EneUH1,Ace Hotel Pride Influencer Dinner,2025-06-12,TTA Brand Event,One-off,The Bettering Co,External,0,true,0,false,has_cost,true,8425.27,,8425.27,,8425.27,0,,,2025-06-12,,8425.27,8425.27,0.0,2026-09-04 16:04:02.844652
recFL11WyZmkJhs3F-4,recFL11WyZmkJhs3F,Road to Relief:USQ,2025-06-12,In-Store Activation,One-off,Papa & Barkley,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-12,,,,0.0,2026-09-04 16:04:02.844652
recKY21vb9c1kgbY2-1,recKY21vb9c1kgbY2,Brooklyn Pride (Street Team),2025-06-14,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-14,,,,0.0,2026-09-04 16:04:02.844652
recPs4Owiw6GLnBOG-2,recPs4Owiw6GLnBOG,Buds & Blooms Jun 14 w. Fifth Ave Association,2025-06-14,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-14,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
recwbzlcFH2ZMGmz2-2,recwbzlcFH2ZMGmz2,Buds & Blooms Jun 17 w. Fifth Ave Association,2025-06-17,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-17,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
recfdYyYbHgvQdAoM-4,recfdYyYbHgvQdAoM,Fireside Chat: Impactful Womxn NYC x TTA,2025-06-17,In-Store Activation,One-off,"",External,4,false,1,true,no_budget_linked,false,,,,,,0,30,30-45,2025-06-17,,,,0.0,2026-09-04 16:04:02.844652
recldpcRExYCsZmBE-1,recldpcRExYCsZmBE,Liberty vs Dream @ 7pm (Street Team),2025-06-17,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-17,,,,0.0,2026-09-04 16:04:02.844652
recVIiDqtfrNwDVLL-1,recVIiDqtfrNwDVLL,Liberty vs Mercury @ 7pm (Street Team),2025-06-19,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-19,,,,0.0,2026-09-04 16:04:02.844652
recnFMIrjYXGfFGzO-2,recnFMIrjYXGfFGzO,Road to Relief:FIFTH,2025-06-19,In-Store Activation,One-off,Papa & Barkley,Internal,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-19,,,,0.0,2026-09-04 16:04:02.844652
recUABzUyo9e5L0Os-2,recUABzUyo9e5L0Os,Buds & Blooms Jun 21 w. Fifth Ave Association,2025-06-21,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-21,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
rec9L7TXKMlvmytsv-0,rec9L7TXKMlvmytsv,Stoner Pride,2025-06-21,TTA Brand Event,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,,,2025-06-21,,,,0.0,2026-09-04 16:04:02.844652
recS4JX3ZmParkSps-2,recS4JX3ZmParkSps,Buds & Blooms Jun 22 w. Fifth Ave Association,2025-06-22,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-22,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
recHf35f80w6Cj5gZ-4,recHf35f80w6Cj5gZ,Off the Strength podcast x TTA:Fab5 (USQ),2025-06-23,In-Store Activation,One-off,B Noble,Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-23,,,,0.0,2026-09-04 16:04:02.844652
rectmLltQOUN4Lcd4-2,rectmLltQOUN4Lcd4,Buds & Blooms Jun 24 w. Fifth Ave Association,2025-06-24,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-24,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
recQ9yKtsOzy08tZC-1,recQ9yKtsOzy08tZC,Off the Strength podcast x TTA:Arana (DTBK),2025-06-25,In-Store Activation,One-off,"The Travel Agency,Foy",Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-25,,,,0.0,2026-09-04 16:04:02.844652
recLHabaIkVJQH581-1,recLHabaIkVJQH581,Road to Relief:BK,2025-06-26,In-Store Activation,One-off,Papa & Barkley,Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-26,,,,0.0,2026-09-04 16:04:02.844652
recvNIsKVH8YD49uz-2,recvNIsKVH8YD49uz,Buds & Blooms Jun 28 w. Fifth Ave Association,2025-06-28,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-28,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
recPUoIA7WRIXc4te-4,recPUoIA7WRIXc4te,In-flight Film w/Joseph Patel PLACEHOLDER,2025-06-27,In-Store Activation,One-off,"",Internal,4,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-28,,,,0.0,2026-09-04 16:04:02.844652
recekk8C0RQCBdFvQ-2,recekk8C0RQCBdFvQ,Buds & Blooms Jun 29 w. Fifth Ave Association,2025-06-29,In-Store Activation,Buds & Blooms,"",Internal,2,false,1,true,has_cost,true,,786.3220000000001,786.3220000000001,,786.3220000000001,1,600,600-800 customers,2025-06-29,707.69,707.69,707.69,78.63200000000006,2026-09-04 16:04:02.844652
recA0Qhwy3fxITdA7-2,recA0Qhwy3fxITdA7,NY Pride (Street Team),2025-06-29,Street Team,One-off,"",External,2,false,1,true,no_budget_linked,false,,,,,,0,,,2025-06-29,,,,0.0,2026-09-04 16:04:02.844652
reckV1qjMBTWJdIbR-0,reckV1qjMBTWJdIbR,NYC Pride: FoodFest,2025-06-29,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,23.93,,23.93,,23.93,0,,,2025-06-29,,23.93,23.93,0.0,2026-09-04 16:04:02.844652
recqzqteAbfgzjLg5-1,recqzqteAbfgzjLg5,Liberty vs Sparks @ 7pm (Street Team),2025-07-03,In-Store Activation,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-07-03,,,,0.0,2026-09-04 16:04:02.844652
reckgsos1xWDd97Ik-1,reckgsos1xWDd97Ik,Liberty vs Fever @ 7:30pm (Street Team),2025-07-16,In-Store Activation,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-07-16,,,,0.0,2026-09-04 16:04:02.844652
recRlIR48jKYEpYPI-1,recRlIR48jKYEpYPI,Earlybirds Club,2025-07-18,In-Store Activation,One-off,Eaton Botanicals,Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-07-18,,,,0.0,2026-09-04 16:04:02.844652
recXe34rxIlfzQLRU-1,recXe34rxIlfzQLRU,The Queen's Quest: A Juice Box Romp,2025-07-19,Community Programming,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,80,80-100,2025-07-19,,,,0.0,2026-09-04 16:04:02.844652
rec4NPGt71WYBDwYd-3,rec4NPGt71WYBDwYd,Get Lost SoHo VIP,2025-07-22,TTA Brand Event,Get Lost,"",External,3,false,1,true,has_cost,true,21170.64,,21170.64,,21170.64,0,,,2025-07-22,,21170.64,21170.64,0.0,2026-09-04 16:04:02.844652
recIb4Dc7yXW1Vxp3-3,recIb4Dc7yXW1Vxp3,Get Lost: SoHo,2025-07-22,In-Store Activation,Get Lost,"",Internal,3,false,1,true,has_cost,true,,260.75,260.75,,260.75,3,,,2025-07-22,260.75,260.75,260.75,0.0,2026-09-04 16:04:02.844652
recfu69fye8lOp3Jq-4,recfu69fye8lOp3Jq,Get Lost: SoHo VIP,2025-07-22,TTA Brand Event,Get Lost,"",Internal,4,false,4,false,has_cost,true,,260.75,260.75,,260.75,3,,,2025-07-22,260.75,260.75,260.75,0.0,2026-09-04 16:04:02.844652
recfu69fye8lOp3Jq-1,recfu69fye8lOp3Jq,Get Lost: SoHo VIP,2025-07-22,TTA Brand Event,Get Lost,"",Internal,1,false,4,false,has_cost,true,,260.75,260.75,,260.75,3,,,2025-07-22,260.75,260.75,260.75,0.0,2026-09-04 16:04:02.844652
recfu69fye8lOp3Jq-2,recfu69fye8lOp3Jq,Get Lost: SoHo VIP,2025-07-22,TTA Brand Event,Get Lost,"",Internal,2,false,4,false,has_cost,true,,260.75,260.75,,260.75,3,,,2025-07-22,260.75,260.75,260.75,0.0,2026-09-04 16:04:02.844652
recfu69fye8lOp3Jq-3,recfu69fye8lOp3Jq,Get Lost: SoHo VIP,2025-07-22,TTA Brand Event,Get Lost,"",Internal,3,false,4,false,has_cost,true,,260.75,260.75,,260.75,3,,,2025-07-22,260.75,260.75,260.75,0.0,2026-09-04 16:04:02.844652
rec3UDiwnHB9pco4h-1,rec3UDiwnHB9pco4h,Liberty vs Fever GAME 2 @ 8pm (Street Team),2025-07-22,Street Team,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-07-22,,,,0.0,2026-09-04 16:04:02.844652
reczIZG5Cdi63Hbwr-4,reczIZG5Cdi63Hbwr,Get Lost: USQ,2025-07-23,In-Store Activation,Get Lost,"",Internal,4,false,1,true,has_cost,true,,260.75,260.75,,260.75,3,,,2025-07-23,260.75,260.75,260.75,0.0,2026-09-04 16:04:02.844652
recPTJ9IDmJfbQbLi-1,recPTJ9IDmJfbQbLi,Get Lost: DTBK,2025-07-24,In-Store Activation,Get Lost,"",Internal,1,false,1,true,has_cost,true,,260.75,260.75,,260.75,3,,,2025-07-24,260.75,260.75,260.75,0.0,2026-09-04 16:04:02.844652
recBwVfoNfHpJKSux-0,recBwVfoNfHpJKSux,Rooftop Films x A24,2025-07-24,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,1500.0,,1500.0,,1500.0,0,,,2025-07-24,,1500.0,1500.0,0.0,2026-09-04 16:04:02.844652
reciZm295OTQDcRS5-2,reciZm295OTQDcRS5,Get Lost: Fifth Ave,2025-07-25,In-Store Activation,Get Lost,"",Internal,2,false,1,true,has_cost,true,,260.75,260.75,,260.75,3,,,2025-07-25,260.75,260.75,260.75,0.0,2026-09-04 16:04:02.844652
recnnTb05M56RXEuE-1,recnnTb05M56RXEuE,Doll Invasion - Fire Island,2025-08-23,TTA Brand Event,One-off,Flamer,External,1,false,4,false,has_cost,true,2000.0,,2000.0,,2000.0,0,,,2025-08-23,,2000.0,2000.0,0.0,2026-09-04 16:04:02.844652
recnnTb05M56RXEuE-2,recnnTb05M56RXEuE,Doll Invasion - Fire Island,2025-08-23,TTA Brand Event,One-off,Flamer,External,2,false,4,false,has_cost,true,2000.0,,2000.0,,2000.0,0,,,2025-08-23,,2000.0,2000.0,0.0,2026-09-04 16:04:02.844652
recnnTb05M56RXEuE-4,recnnTb05M56RXEuE,Doll Invasion - Fire Island,2025-08-23,TTA Brand Event,One-off,Flamer,External,4,false,4,false,has_cost,true,2000.0,,2000.0,,2000.0,0,,,2025-08-23,,2000.0,2000.0,0.0,2026-09-04 16:04:02.844652
recnnTb05M56RXEuE-3,recnnTb05M56RXEuE,Doll Invasion - Fire Island,2025-08-23,TTA Brand Event,One-off,Flamer,External,3,false,4,false,has_cost,true,2000.0,,2000.0,,2000.0,0,,,2025-08-23,,2000.0,2000.0,0.0,2026-09-04 16:04:02.844652
recs7OI6YKc99zJCT-1,recs7OI6YKc99zJCT,Doll Invasion - In-Store,2025-08-23,In-Store Activation,One-off,Flamer,Internal,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-08-23,,,,0.0,2026-09-04 16:04:02.844652
recj1x7kXKOCTuRCI-1,recj1x7kXKOCTuRCI,Planet Brooklyn 2-day Music Festival,2025-08-23,TTA Brand Event,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-08-23,,,,0.0,2026-09-04 16:04:02.844652
recutWgEUGjijgU9g-4,recutWgEUGjijgU9g,Back to Cool x Cloud Bar USQ,2025-09-04,In-Store Activation,One-off,Zenco,Internal,4,false,1,true,has_cost,true,,1218.75,1218.75,,1218.75,1,,,2025-09-04,1218.75,1218.75,1218.75,0.0,2026-09-04 16:04:02.844652
recYtvGKl8Ub2olAB-1,recYtvGKl8Ub2olAB,Back to Cool x Cloud Bar DTBK,2025-09-12,In-Store Activation,One-off,Zenco,Internal,1,false,1,true,has_cost,true,,1218.75,1218.75,,1218.75,1,,,2025-09-12,1218.75,1218.75,1218.75,0.0,2026-09-04 16:04:02.844652
recD42qp1BiHwaM5m-0,recD42qp1BiHwaM5m,One Year Re-Opening Anniversary Party UCB,2025-09-12,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,250,250,2025-09-13,,,,0.0,2026-09-04 16:04:02.844652
recqtIDxTG32tLWY5-0,recqtIDxTG32tLWY5,All-Star Karaoke @ Sapoara (Hosted by: Patrick L. Riley),2025-09-17,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,40,40+,2025-09-17,,,,0.0,2026-09-04 16:04:02.844652
recFGVn87F2LP5Akw-1,recFGVn87F2LP5Akw,FOGO de Chao tasting,2025-09-17,In-Store Activation,One-off,"",External,1,false,1,true,no_budget_linked,false,,,,,,0,,,2025-09-17,,,,0.0,2026-09-04 16:04:02.844652
recQrSefSI5GKiqMS-3,recQrSefSI5GKiqMS,Back to Cool x Cloud Bar SoHo,2025-09-18,In-Store Activation,One-off,Zenco,Internal,3,false,1,true,has_cost,true,,1218.75,1218.75,,1218.75,1,,,2025-09-18,1218.75,1218.75,1218.75,0.0,2026-09-04 16:04:02.844652
recvJR4EyymqEyWN8-0,recvJR4EyymqEyWN8,Tray Tables Up Sept 19,2025-09-19,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,3281.92,,3281.92,,3281.92,0,,,2025-09-19,,3281.92,3281.92,0.0,2026-09-04 16:04:02.844652
rec75dGh10MkD6gKQ-0,rec75dGh10MkD6gKQ,Puff & Paint,2025-09-20,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,,,2025-09-20,,,,0.0,2026-09-04 16:04:02.844652
recIQN8FoO3Lva760-0,recIQN8FoO3Lva760,Marie Faustin's Birthday Party,2025-09-23,TTA Brand Event,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,100,~100,2025-09-24,,,,0.0,2026-09-04 16:04:02.844652
reciAzeSrSTqmSBKj-2,reciAzeSrSTqmSBKj,Back to Cool x Cloud Bar Fifth,2025-09-25,In-Store Activation,One-off,Zenco,Internal,2,false,1,true,has_cost,true,,1218.75,1218.75,,1218.75,1,,,2025-09-25,1218.75,1218.75,1218.75,0.0,2026-09-04 16:04:02.844652
recxCti2j6QNiSgIr-0,recxCti2j6QNiSgIr,"All Things Go Festival Day #1",2025-09-26,TTA Brand Event,One-off,"Fernway ,Wyld - GoodTyde,Butter",External,0,true,0,false,has_cost,true,300.0,15614.91,15914.91,,15914.91,8,,,2025-09-26,15614.91,15914.91,15914.91,0.0,2026-09-04 16:04:02.844652
recghImFAS4b3QtjO-0,recghImFAS4b3QtjO,"All Things Go Festival Day #2",2025-09-27,TTA Brand Event,One-off,"Fernway ,Wyld - GoodTyde,Butter",External,0,true,0,false,has_cost,true,,15614.91,15614.91,,15614.91,8,,,2025-09-27,15614.91,15614.91,15614.91,0.0,2026-09-04 16:04:02.844652
recuL8AkdkXSHNeKW-0,recuL8AkdkXSHNeKW,"All Things Go Festival Day #3",2025-09-28,TTA Brand Event,One-off,"Fernway ,Wyld - GoodTyde,Butter",External,0,true,0,false,has_cost,true,,15614.91,15614.91,,15614.91,8,,,2025-09-28,15614.91,15614.91,15614.91,0.0,2026-09-04 16:04:02.844652
rec7qiKUsT0IkW04f-0,rec7qiKUsT0IkW04f,New York Film Festival: Evidence Screening,2025-09-29,TTA Brand Event,One-off,Ruby Farms Kingston Reserve LLC,External,0,true,0,false,has_cost,true,,5000.0,5000.0,,5000.0,1,,,2025-09-29,5000.0,5000.0,5000.0,0.0,2026-09-04 16:04:02.844652
recqxtgccS0xR8iih-0,recqxtgccS0xR8iih,"New York Film Festival:  Evidence, Hair Paper Water, Dracula Screenings",2025-09-30,TTA Brand Event,One-off,Ruby Farms Kingston Reserve LLC,External,0,true,0,false,has_cost,true,,5000.0,5000.0,,5000.0,1,,,2025-09-30,5000.0,5000.0,5000.0,0.0,2026-09-04 16:04:02.844652
recxGLBZZh911mScH-0,recxGLBZZh911mScH,"New York Film Festival: Ecce Mole, Hair Paper Water, Drunken Noodles Screenings",2025-10-01,TTA Brand Event,One-off,"Ruby Farms Kingston Reserve LLC,MFNY",External,0,true,0,false,has_cost,true,,5000.0,5000.0,,5000.0,1,,,2025-10-01,5000.0,5000.0,5000.0,0.0,2026-09-04 16:04:02.844652
rec1TdvMpoR5RXSsY-0,rec1TdvMpoR5RXSsY,New York Film Festival: Centerpiece After Party & Mare's Nest Screening,2025-10-02,TTA Brand Event,One-off,"Ruby Farms Kingston Reserve LLC,MFNY",External,0,true,0,false,has_cost,true,2270.93,5000.0,7270.93,,7270.93,1,,,2025-10-02,5000.0,7270.93,7270.93,0.0,2026-09-04 16:04:02.844652
rec0VoZS7ubnPC5dS-1,rec0VoZS7ubnPC5dS,Earlybirds Club Oct,2025-10-04,In-Store Activation,One-off,Eaton Botanicals,Internal,1,false,1,true,has_cost,true,561.47,,561.47,,561.47,0,,,2025-10-04,,561.47,561.47,0.0,2026-09-04 16:04:02.844652
recEuL4bS17chgnaX-4,recEuL4bS17chgnaX,Witchcraft In-Store: Ithaca Organics,2025-10-09,In-Store Activation,Witchcraft,Ithaca Organics Cannabis Co.,Internal,4,false,1,true,has_cost,true,1121.5,226.48,1347.98,,1347.98,1,,,2025-10-09,226.48,1347.98,1347.98,0.0,2026-09-04 16:04:02.844652
reciZr7dWWgdDEPIk-3,reciZr7dWWgdDEPIk,Witchcraft In-Store: Umamii,2025-10-15,In-Store Activation,Witchcraft,Umamii,Internal,3,false,1,true,has_cost,true,,750.54,750.54,,750.54,3,,,2025-10-15,750.54,750.54,750.54,0.0,2026-09-04 16:04:02.844652
recpduYG9L8x5LJK5-0,recpduYG9L8x5LJK5,BOYS CLUB Series Premiere,2025-10-20,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,153,153,2025-10-20,,,,0.0,2026-09-04 16:04:02.844652
recoZRrtuLw6beGaM-0,recoZRrtuLw6beGaM,Talib Kweli 50th Birthday Celebration,2025-10-21,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,300,300 to 400 people ,2025-10-21,,,,0.0,2026-09-04 16:04:02.844652
recWFF6MxaO6Sdmlp-1,recWFF6MxaO6Sdmlp,Witchcraft In-Store: Dada @ DTBK,2025-10-23,In-Store Activation,Witchcraft,Dada Exotics,Internal,1,false,1,true,has_cost,true,283.28,524.06,807.34,,807.34,2,,,2025-10-23,524.06,807.34,807.34,0.0,2026-09-04 16:04:02.844652
rec0pk4rBlfyqq0pX-0,rec0pk4rBlfyqq0pX,Witchcraft Faire,2025-10-26,Loyalty,Witchcraft,"Aeterna,Dada Exotics,Ravens View Genetics,Umamii",External,0,true,0,false,has_cost,true,10036.27,,10036.27,,10036.27,0,,,2025-10-26,,10036.27,10036.27,0.0,2026-09-04 16:04:02.844652
rec6EHkn41v4gznsA-0,rec6EHkn41v4gznsA,Tray Tables Up Oct 28  The Kitchn.,2025-10-28,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,205.89,,205.89,,205.89,0,8,8,2025-10-28,,205.89,205.89,0.0,2026-09-04 16:04:02.844652
reclnEmE8IcMYgyXF-0,reclnEmE8IcMYgyXF,Sessions 'Meet N Talk' Presents: The Pregame at the Ace DTBK,2025-10-29,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,100,100+,2025-10-29,,,,0.0,2026-09-04 16:04:02.844652
recW6JC2sSbE57xDL-2,recW6JC2sSbE57xDL,Witchcraft In-Store: Ravensview @ FIFTH,2025-10-29,In-Store Activation,Witchcraft,Ravens View Genetics,Internal,2,false,1,true,has_cost,true,,750.54,750.54,,750.54,3,,,2025-10-29,750.54,750.54,750.54,0.0,2026-09-04 16:04:02.844652
recfzeclEFiva7OVQ-0,recfzeclEFiva7OVQ,"Julio Torres Presents: ""The Cursed Amulet""",2025-10-30,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,15580.69,,15580.69,,15580.69,0,1000,1000 attendees ,2025-10-31,,15580.69,15580.69,0.0,2026-09-04 16:04:02.844652
rec3XQYceiwHBGdWH-0,rec3XQYceiwHBGdWH,UCBLK,2025-11-01,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,,,2025-11-01,,,,0.0,2026-09-04 16:04:02.844652
reca1Y9xF4Dg8v9H3-3,reca1Y9xF4Dg8v9H3,House of High: Opening Party,2025-11-06,TTA Brand Event,House of High,"Select,Turn,Find.,Grassroots",Internal,3,false,1,true,has_cost,true,,18623.73,18623.73,,18623.73,4,150,150,2025-11-06,18623.73,18623.73,18623.73,0.0,2026-09-04 16:04:02.844652
recrfWuDV2WYkRThN-0,recrfWuDV2WYkRThN,Lower Eastside Girls Club’s Fall Fling,2025-11-06,Community Programming,One-off,"",External,0,true,0,false,no_budget_linked,false,,,,,,0,100,100,2025-11-06,,,,0.0,2026-09-04 16:04:02.844652
recn8BnIXISgJUja5-0,recn8BnIXISgJUja5,First Novel Friday Series: Center for Fiction,2025-11-07,TTA Brand Event,One-off,Harney Brothers,External,0,true,0,false,has_cost,true,5209.47,,5209.47,,5209.47,0,100,~100 attendees per event,2025-11-07,,5209.47,5209.47,0.0,2026-09-04 16:04:02.844652
recStZYv5UYjEW7sJ-3,recStZYv5UYjEW7sJ,House of High: A Cannabis Imaginarium,2025-11-07,In-Store Activation,House of High,"Select,Turn,Find.,Grassroots",Internal,3,false,1,true,has_cost,true,,18623.73,18623.73,,18623.73,4,150,150,2025-11-07,18623.73,18623.73,18623.73,0.0,2026-09-04 16:04:02.844652
recCNR9BnxyP8c6a4-0,recCNR9BnxyP8c6a4,Tray Tables Up Nov 7,2025-11-07,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,485.56,161.85,647.41,,647.41,1,,,2025-11-07,161.85,647.41,647.41,0.0,2026-09-04 16:04:02.844652
rec2csqR6nettEmZZ-0,rec2csqR6nettEmZZ,Big Apple Sports Classic,2025-11-09,Community Programming,One-off,Jeeter,External,0,true,0,false,no_budget_linked,false,,,,,,0,800,800+,2025-11-09,,,,0.0,2026-09-04 16:04:02.844652
reclihY66Y7FIhteG-0,reclihY66Y7FIhteG,Tray Tables Up Nov 14 tentative,2025-11-14,TTA Brand Event,Tray Tables Up,"",External,0,true,0,false,has_cost,true,,161.85,161.85,,161.85,1,,,2025-11-14,161.85,161.85,161.85,0.0,2026-09-04 16:04:02.844652
recMHLeVkueWufPOs-4,recMHLeVkueWufPOs,Ghostface Killah Listening Party,2025-11-15,TTA Brand Event,One-off,"",External,4,false,4,false,has_cost,true,5175.93,,5175.93,,5175.93,0,,,2025-11-16,,5175.93,5175.93,0.0,2026-09-04 16:04:02.844652
recMHLeVkueWufPOs-2,recMHLeVkueWufPOs,Ghostface Killah Listening Party,2025-11-15,TTA Brand Event,One-off,"",External,2,false,4,false,has_cost,true,5175.93,,5175.93,,5175.93,0,,,2025-11-16,,5175.93,5175.93,0.0,2026-09-04 16:04:02.844652
recMHLeVkueWufPOs-3,recMHLeVkueWufPOs,Ghostface Killah Listening Party,2025-11-15,TTA Brand Event,One-off,"",External,3,false,4,false,has_cost,true,5175.93,,5175.93,,5175.93,0,,,2025-11-16,,5175.93,5175.93,0.0,2026-09-04 16:04:02.844652
recMHLeVkueWufPOs-1,recMHLeVkueWufPOs,Ghostface Killah Listening Party,2025-11-15,TTA Brand Event,One-off,"",External,1,false,4,false,has_cost,true,5175.93,,5175.93,,5175.93,0,,,2025-11-16,,5175.93,5175.93,0.0,2026-09-04 16:04:02.844652
recbAcS5TTcrEckyH-0,recbAcS5TTcrEckyH,"BAM: Hanif Abduraqib’s I Guess it was my Destiny to Live (Nov 18—Nov 21, 2025)",2025-11-20,TTA Brand Event,One-off,"",External,0,true,0,false,has_cost,true,375.62,13333.33,13708.95,,13708.95,2,,,2025-11-21,13333.33,13708.95,13708.95,0.0,2026-09-04 16:04:02.844652
